x,y
-4.430,-3.446581
-4.425,-3.383277
-4.420,-3.322078
-4.415,-3.262880
-4.410,-3.205583
-4.405,-3.150093
-4.400,-3.096324
-4.395,-3.044194
-4.390,-2.993628
-4.385,-2.944553
-4.380,-2.896902
-4.375,-2.850612
-4.370,-2.805623
-4.365,-2.761879
-4.360,-2.719326
-4.355,-2.677915
-4.350,-2.637598
-4.345,-2.598331
-4.340,-2.560072
-4.335,-2.522779
-4.330,-2.486415
-4.325,-2.450944
-4.320,-2.416333
-4.315,-2.382547
-4.310,-2.349557
-4.305,-2.317333
-4.300,-2.285848
-4.295,-2.255074
-4.290,-2.224986
-4.285,-2.195560
-4.280,-2.166774
-4.275,-2.138604
-4.270,-2.111031
-4.265,-2.084033
-4.260,-2.057592
-4.255,-2.031690
-4.250,-2.006309
-4.245,-1.981432
-4.240,-1.957043
-4.235,-1.933127
-4.230,-1.909668
-4.225,-1.886654
-4.220,-1.864069
-4.215,-1.841902
-4.210,-1.820139
-4.205,-1.798769
-4.200,-1.777780
-4.195,-1.757160
-4.190,-1.736900
-4.185,-1.716989
-4.180,-1.697416
-4.175,-1.678173
-4.170,-1.659251
-4.165,-1.640639
-4.160,-1.622331
-4.155,-1.604317
-4.150,-1.586590
-4.145,-1.569142
-4.140,-1.551966
-4.135,-1.535054
-4.130,-1.518399
-4.125,-1.501996
-4.120,-1.485837
-4.115,-1.469917
-4.110,-1.454229
-4.105,-1.438767
-4.100,-1.423526
-4.095,-1.408501
-4.090,-1.393686
-4.085,-1.379076
-4.080,-1.364666
-4.075,-1.350451
-4.070,-1.336427
-4.065,-1.322589
-4.060,-1.308933
-4.055,-1.295455
-4.050,-1.282150
-4.045,-1.269014
-4.040,-1.256045
-4.035,-1.243237
-4.030,-1.230587
-4.025,-1.218092
-4.020,-1.205748
-4.015,-1.193553
-4.010,-1.181502
-4.005,-1.169592
-4.000,-1.157821
-3.995,-1.146186
-3.990,-1.134683
-3.985,-1.123310
-3.980,-1.112064
-3.975,-1.100942
-3.970,-1.089942
-3.965,-1.079062
-3.960,-1.068298
-3.955,-1.057648
-3.950,-1.047111
-3.945,-1.036683
-3.940,-1.026363
-3.935,-1.016148
-3.930,-1.006037
-3.925,-0.996026
-3.920,-0.986115
-3.915,-0.976301
-3.910,-0.966583
-3.905,-0.956958
-3.900,-0.947425
-3.895,-0.937981
-3.890,-0.928626
-3.885,-0.919357
-3.880,-0.910173
-3.875,-0.901073
