x,y
-4.430,-0.278651
-4.425,-0.283449
-4.420,-0.288241
-4.415,-0.293025
-4.410,-0.297802
-4.405,-0.302571
-4.400,-0.307333
-4.395,-0.312087
-4.390,-0.316833
-4.385,-0.321572
-4.380,-0.326302
-4.375,-0.331024
-4.370,-0.335738
-4.365,-0.340444
-4.360,-0.345141
-4.355,-0.349829
-4.350,-0.354509
-4.345,-0.359180
-4.340,-0.363842
-4.335,-0.368494
-4.330,-0.373138
-4.325,-0.377772
-4.320,-0.382397
-4.315,-0.387012
-4.310,-0.391618
-4.305,-0.396213
-4.300,-0.400799
-4.295,-0.405375
-4.290,-0.409941
-4.285,-0.414496
-4.280,-0.419041
-4.275,-0.423576
-4.270,-0.428100
-4.265,-0.432613
-4.260,-0.437115
-4.255,-0.441607
-4.250,-0.446088
-4.245,-0.450557
-4.240,-0.455015
-4.235,-0.459462
-4.230,-0.463897
-4.225,-0.468321
-4.220,-0.472732
-4.215,-0.477133
-4.210,-0.481521
-4.205,-0.485897
-4.200,-0.490261
-4.195,-0.494613
-4.190,-0.498952
-4.185,-0.503279
-4.180,-0.507593
-4.175,-0.511895
-4.170,-0.516184
-4.165,-0.520460
-4.160,-0.524722
-4.155,-0.528972
-4.150,-0.533209
-4.145,-0.537432
-4.140,-0.541642
-4.135,-0.545838
-4.130,-0.550021
-4.125,-0.554190
-4.120,-0.558345
-4.115,-0.562486
-4.110,-0.566613
-4.105,-0.570725
-4.100,-0.574824
-4.095,-0.578908
-4.090,-0.582978
-4.085,-0.587033
-4.080,-0.591073
-4.075,-0.595099
-4.070,-0.599110
-4.065,-0.603106
-4.060,-0.607087
-4.055,-0.611052
-4.050,-0.615002
-4.045,-0.618937
-4.040,-0.622857
-4.035,-0.626761
-4.030,-0.630649
-4.025,-0.634521
-4.020,-0.638378
-4.015,-0.642218
-4.010,-0.646043
-4.005,-0.649851
-4.000,-0.653644
-3.995,-0.657419
-3.990,-0.661179
-3.985,-0.664922
-3.980,-0.668648
-3.975,-0.672357
-3.970,-0.676050
-3.965,-0.679726
-3.960,-0.683385
-3.955,-0.687027
-3.950,-0.690651
-3.945,-0.694258
-3.940,-0.697848
-3.935,-0.701421
-3.930,-0.704976
-3.925,-0.708513
-3.920,-0.712033
-3.915,-0.715535
-3.910,-0.719018
-3.905,-0.722484
-3.900,-0.725932
-3.895,-0.729362
-3.890,-0.732774
-3.885,-0.736167
-3.880,-0.739542
