x,y
-2.695,4.619729
-2.690,4.596300
-2.685,4.573375
-2.680,4.550936
-2.675,4.528969
-2.670,4.507457
-2.665,4.486386
-2.660,4.465741
-2.655,4.445511
-2.650,4.425681
-2.645,4.406240
-2.640,4.387176
-2.635,4.368478
-2.630,4.350134
-2.625,4.332136
-2.620,4.314472
-2.615,4.297134
-2.610,4.280113
-2.605,4.263400
-2.600,4.246987
-2.595,4.230865
-2.590,4.215028
-2.585,4.199468
-2.580,4.184178
-2.575,4.169152
-2.570,4.154382
-2.565,4.139864
-2.560,4.125591
-2.555,4.111557
-2.550,4.097758
-2.545,4.084188
-2.540,4.070842
-2.535,4.057715
-2.530,4.044803
-2.525,4.032103
-2.520,4.019608
-2.515,4.007317
-2.510,3.995224
-2.505,3.983327
-2.500,3.971622
-2.495,3.960106
-2.490,3.948775
-2.485,3.937627
-2.480,3.926659
-2.475,3.915869
-2.470,3.905253
-2.465,3.894810
-2.460,3.884537
-2.455,3.874432
-2.450,3.864493
-2.445,3.854719
-2.440,3.845107
-2.435,3.835657
-2.430,3.826365
-2.425,3.817232
-2.420,3.808256
-2.415,3.799435
-2.410,3.790769
-2.405,3.782257
-2.400,3.773897
-2.395,3.765690
-2.390,3.757634
-2.385,3.749728
-2.380,3.741974
-2.375,3.734369
-2.370,3.726914
-2.365,3.719608
-2.360,3.712453
-2.355,3.705447
-2.350,3.698590
-2.345,3.691884
-2.340,3.685328
-2.335,3.678923
-2.330,3.672669
-2.325,3.666567
-2.320,3.660618
-2.315,3.654822
-2.310,3.649180
-2.305,3.643694
-2.300,3.638365
-2.295,3.633193
-2.290,3.628180
-2.285,3.623327
-2.280,3.618637
-2.275,3.614110
-2.270,3.609749
-2.265,3.605555
-2.260,3.601530
-2.255,3.597676
-2.250,3.593996
-2.245,3.590492
-2.240,3.587167
-2.235,3.584022
-2.230,3.581061
-2.225,3.578286
-2.220,3.575701
-2.215,3.573309
-2.210,3.571113
-2.205,3.569116
-2.200,3.567322
-2.195,3.565735
-2.190,3.564359
-2.185,3.563197
-2.180,3.562255
-2.175,3.561536
-2.170,3.561046
-2.165,3.560789
-2.160,3.560769
-2.155,3.560994
-2.150,3.561467
-2.145,3.562195
-2.140,3.563183
-2.135,3.564439
-2.130,3.565967
-2.125,3.567776
-2.120,3.569872
-2.115,3.572263
-2.110,3.574955
-2.105,3.577958
-2.100,3.581280
-2.095,3.584928
-2.090,3.588912
-2.085,3.593242
-2.080,3.597928
-2.075,3.602978
-2.070,3.608406
-2.065,3.614220
-2.060,3.620434
-2.055,3.627059
-2.050,3.634107
-2.045,3.641593
-2.040,3.649530
-2.035,3.657933
-2.030,3.666816
-2.025,3.676196
-2.020,3.686089
-2.015,3.696513
-2.010,3.707486
-2.005,3.719026
-2.000,3.731154
-1.995,3.743892
-1.990,3.757260
-1.985,3.771282
-1.980,3.785983
-1.975,3.801387
-1.970,3.817522
-1.965,3.834416
-1.960,3.852099
-1.955,3.870602
-1.950,3.889957
-1.945,3.910200
-1.940,3.931368
-1.935,3.953499
-1.930,3.976634
-1.925,4.000816
-1.920,4.026091
-1.915,4.052508
-1.910,4.080119
-1.905,4.108976
-1.900,4.139140
-1.895,4.170670
-1.890,4.203632
-1.885,4.238097
-1.880,4.274137
-1.875,4.311833
-1.870,4.351267
-1.865,4.392531
-1.860,4.435721
-1.855,4.480940
-1.850,4.528298
-1.845,4.577915
-1.840,4.629918
-1.835,4.684444
-1.830,4.741641
-1.825,4.801668
-1.820,4.864699
-1.815,4.930920
-1.810,5.000533
-1.805,5.073758
-1.800,5.150833
-1.795,5.232018
-1.790,5.317599
-1.785,5.407884
-1.780,5.503214
-1.775,5.603963
-1.770,5.710542
-1.765,5.823405
-1.760,5.943052
-1.755,6.070040
-1.750,6.204986
-1.745,6.348581
-1.740,6.501593
-1.735,6.664889
-1.730,6.839440
-1.725,7.026347
-1.720,7.226855
-1.715,7.442385
-1.710,7.674561
-1.705,7.925247
-1.700,8.196598
-1.695,8.491117
-1.690,8.811724
-1.685,9.161852
-1.680,9.545563
-1.675,9.967698
-1.670,10.434074
-1.665,10.951745
-1.660,11.529343
-1.655,12.177553
-1.650,12.909757
-1.645,13.742944
-1.640,14.699014
-1.635,15.806689
-1.630,17.104390
-1.625,18.644720
-1.620,20.501661
-1.615,22.782668
-1.610,25.650015
-1.605,29.360863
-1.600,34.348492
-1.595,41.404202
-1.590,52.143416
-1.585,70.456203
-1.580,108.685939
-1.575,237.902613
-1.570,-1255.769606
-1.565,-172.544356
-1.560,-92.663802
-1.555,-63.364027
-1.550,-48.162100
-1.545,-38.860458
-1.540,-32.585267
-1.535,-28.068352
-1.530,-24.663247
-1.525,-22.005808
-1.520,-19.875266
-1.515,-18.129986
-1.510,-16.674925
-1.505,-15.443930
-1.500,-14.389538
-1.495,-13.476807
-1.490,-12.679447
-1.485,-11.977295
-1.480,-11.354629
-1.475,-10.799009
-1.470,-10.300466
-1.465,-9.850912
-1.460,-9.443721
-1.455,-9.073410
-1.450,-8.735405
-1.445,-8.425859
-1.440,-8.141512
-1.435,-7.879585
-1.430,-7.637695
-1.425,-7.413782
-1.420,-7.206063
-1.415,-7.012982
-1.410,-6.833177
-1.405,-6.665449
-1.400,-6.508742
-1.395,-6.362118
-1.390,-6.224742
-1.385,-6.095872
-1.380,-5.974840
-1.375,-5.861048
-1.370,-5.753959
-1.365,-5.653084
-1.360,-5.557986
-1.355,-5.468262
-1.350,-5.383552
-1.345,-5.303522
-1.340,-5.227871
-1.335,-5.156322
-1.330,-5.088620
-1.325,-5.024532
-1.320,-4.963844
-1.315,-4.906357
-1.310,-4.851889
-1.305,-4.800269
-1.300,-4.751343
-1.295,-4.704963
-1.290,-4.660996
-1.285,-4.619315
-1.280,-4.579803
-1.275,-4.542351
-1.270,-4.506858
-1.265,-4.473227
-1.260,-4.441370
-1.255,-4.411203
-1.250,-4.382647
-1.245,-4.355630
-1.240,-4.330081
-1.235,-4.305936
-1.230,-4.283133
-1.225,-4.261615
-1.220,-4.241326
-1.215,-4.222217
-1.210,-4.204237
-1.205,-4.187341
-1.200,-4.171486
-1.195,-4.156630
-1.190,-4.142733
-1.185,-4.129760
-1.180,-4.117675
-1.175,-4.106443
-1.170,-4.096035
-1.165,-4.086419
-1.160,-4.077566
-1.155,-4.069449
-1.150,-4.062043
-1.145,-4.055321
-1.140,-4.049262
-1.135,-4.043841
-1.130,-4.039037
